4573	9	0
4573	14	0
4573	19	0
4573	21	0
4573	32	0
4573	34	0
4573	40	0
4573	43	0
4573	45	0
4573	46	0
4573	47	0
4573	49	0
4573	55	0
4573	58	0
4573	68	0
4573	75	0
4573	82	0
4573	83	0
4573	95	0
4573	97	0
4573	100	0
4573	102	0
4573	107	0
4573	109	0
4573	114	0
4573	115	0
4573	117	0
4573	119	0
4573	121	0
4573	127	0
4573	131	0
4573	133	0
4573	142	0
4573	157	0
4573	160	0
4573	168	0
4573	174	0
4573	184	0
4573	191	0
4573	217	0
4573	221	0
4573	224	0
4573	236	0
4573	238	0
4573	241	0
4573	246	0
4573	247	0
4573	252	0
4573	254	0
4573	255	0
4573	256	0
4573	257	0
4573	258	0
4573	292	0
4573	296	0
4573	297	0
4573	299	0
4573	300	0
4573	302	0
4573	305	0
4573	311	0
4573	313	0
4573	317	0
4573	318	0
4573	337	0
4573	359	0
4573	360	0
4573	361	0
4573	364	0
4573	365	0
4573	367	0
4573	368	0
4573	370	0
4573	374	0
4573	375	0
4573	376	0
4573	377	0
4573	378	0
4573	379	0
4573	380	0
4573	381	0
4573	382	0
4573	385	0
4573	389	0
4573	405	0
4573	414	0
4573	416	0
4573	418	0
4573	422	0
4573	450	0
4573	453	0
4573	474	0
4573	518	0
4573	521	0
4573	528	0
4573	535	0
4573	567	0
4573	574	0
4573	576	0
4573	589	0
4573	591	0
4573	593	0
4573	594	0
4573	603	0
4573	604	0
4573	606	0
4573	615	0
4573	623	0
4573	624	0
4573	630	0
4573	631	0
4573	633	0
4573	634	0
4573	658	0
4573	661	0
4573	689	0
4573	692	0
4573	755	0
4573	757	0
4573	762	0
4573	775	0
4573	811	0
4573	816	0
4573	838	0
4573	856	0
4573	858	0
4573	871	0
4573	872	0
4573	890	0
4573	894	0
4573	919	0
4573	946	0
4573	948	0
4573	951	0
4573	957	0
4573	958	0
4573	959	0
4573	960	0
4573	962	0
4573	964	0
4573	969	0
4573	980	0
4573	993	0
4573	1036	0
4573	1041	0
4573	1061	0
4573	1062	0
4573	1063	0
4573	1067	0
4573	1069	0
4573	1077	0
4573	1088	0
4573	1090	0
4573	1117	0
4573	1118	0
4573	1137	0
4573	1180	0
4573	1185	0
4573	1231	0
4573	1291	0
4573	1294	0
4573	1322	0
4573	1331	0
4573	1337	0
4573	1364	0
4573	1370	0
4573	1373	0
4573	1387	0
4573	1390	0
4573	1393	0
4573	1394	0
4573	1412	0
4573	1423	0
4573	1427	0
4573	1430	0
4573	1431	0
4573	1432	0
4573	1436	0
4573	1440	0
4573	1441	0
4573	1443	0
4573	1444	0
4573	1448	0
4573	1450	0
4573	1463	0
4573	1464	0
4573	1472	0
4573	1495	0
4573	1506	0
4573	1509	0
4573	1513	0
4573	1514	0
4573	1518	0
4573	1519	0
4573	1527	0
4573	1533	0
4573	1547	0
4573	1548	0
4573	1549	0
4573	1592	0
4573	1593	0
4573	1597	0
4573	1599	0
4573	1618	0
4573	1620	0
4573	1636	0
4573	1638	0
4573	1641	0
4573	1668	0
4573	1670	0
4573	1673	0
4573	1678	0
4573	1679	0
4573	1683	0
4573	1703	0
4573	1705	0
4573	1707	0
4573	1713	0
4573	1715	0
4573	1717	0
4573	1742	0
4573	1752	0
4573	1760	0
4573	1761	0
4573	1770	0
4573	1790	0
4573	1792	0
4573	1793	0
4573	1803	0
4573	1811	0
4573	1832	0
4573	1835	0
4573	1842	0
4573	1843	0
4573	1851	0
